"","GEOID","year","FRR_NAME","county","percf_acr","percf_op","diff"
"1192","25005",2017,"Northern Crescent","Bristol",37.81,42.55,-4.73999999999999
"1193","25007",2017,"Northern Crescent","Dukes",51.26,54.23,-2.97
"1194","25009",2017,"Northern Crescent","Essex",33.23,44.95,-11.72
"1195","25011",2017,"Northern Crescent","Franklin",31.58,38.86,-7.28
"1196","25013",2017,"Northern Crescent","Hampden",32.77,33.07,-0.299999999999997
"1197","25015",2017,"Northern Crescent","Hampshire",28.65,37.74,-9.09
"1198","25017",2017,"Northern Crescent","Middlesex",32.66,46.45,-13.79
"1199","25019",2017,"Northern Crescent","Nantucket",30.17,37.5,-7.33
"1200","25021",2017,"Northern Crescent","Norfolk",34.43,42.91,-8.48
"1201","25023",2017,"Northern Crescent","Plymouth",20.18,38.65,-18.47
"1202","25025",2017,"Northern Crescent","Suffolk",52,52,0
"1203","25027",2017,"Northern Crescent","Worcester",36.55,44.54,-7.99
"1204","26001",2017,"Northern Crescent","Alcona",18.09,27.27,-9.18
"1205","26003",2017,"Northern Crescent","Alger",24.24,38.2,-13.96
"1206","26005",2017,"Northern Crescent","Allegan",17.09,27.32,-10.23
"1207","26007",2017,"Northern Crescent","Alpena",23.98,27.65,-3.67
"1208","26009",2017,"Northern Crescent","Antrim",21.99,32.95,-10.96
"1209","26011",2017,"Northern Crescent","Arenac",25.41,31.21,-5.8
"1210","26013",2017,"Northern Crescent","Baraga",27.43,26.83,0.600000000000001
"1211","26015",2017,"Northern Crescent","Barry",27.71,33.42,-5.71
"1212","26017",2017,"Northern Crescent","Bay",13.84,22.84,-9
"1213","26019",2017,"Northern Crescent","Benzie",18.58,32.68,-14.1
"1214","26021",2017,"Northern Crescent","Berrien",24.68,30.53,-5.85
"1215","26023",2017,"Northern Crescent","Branch",12.74,25.49,-12.75
"1216","26025",2017,"Northern Crescent","Calhoun",21.4,32.04,-10.64
"1217","26027",2017,"Northern Crescent","Cass",24.99,28.28,-3.29
"1218","26029",2017,"Northern Crescent","Charlevoix",28.15,36.2,-8.05
"1219","26031",2017,"Northern Crescent","Cheboygan",19.61,29.88,-10.27
"1220","26033",2017,"Northern Crescent","Chippewa",21.65,27.01,-5.36
"1221","26035",2017,"Northern Crescent","Clare",21.07,29.61,-8.54
"1222","26037",2017,"Northern Crescent","Clinton",22.07,29.11,-7.04
"1223","26039",2017,"Northern Crescent","Crawford",49.61,54.24,-4.63
"1224","26041",2017,"Northern Crescent","Delta",18.16,27.24,-9.08
"1225","26043",2017,"Northern Crescent","Dickinson",28.37,28.26,0.109999999999999
"1226","26045",2017,"Northern Crescent","Eaton",17.71,28.34,-10.63
"1227","26047",2017,"Northern Crescent","Emmet",20.58,24.57,-3.99
"1228","26049",2017,"Northern Crescent","Genesee",19.83,33.5,-13.67
"1229","26051",2017,"Northern Crescent","Gladwin",21.49,30.09,-8.6
"1230","26053",2017,"Northern Crescent","Gogebic",48.22,40.54,7.68
"1231","26055",2017,"Northern Crescent","Grand Traverse",22.14,34.89,-12.75
"1232","26057",2017,"Northern Crescent","Gratiot",14.83,16.79,-1.96
"1233","26059",2017,"Northern Crescent","Hillsdale",20.04,28.4,-8.36
"1234","26061",2017,"Northern Crescent","Houghton",31.13,33.33,-2.2
"1235","26063",2017,"Northern Crescent","Huron",18.16,20.74,-2.58
"1236","26065",2017,"Northern Crescent","Ingham",17.97,34.59,-16.62
"1237","26067",2017,"Northern Crescent","Ionia",17.2,27.28,-10.08
"1238","26069",2017,"Northern Crescent","Iosco",23.04,31.44,-8.4
"1239","26071",2017,"Northern Crescent","Iron",31.14,35.71,-4.57
"1240","26073",2017,"Northern Crescent","Isabella",12.05,22.15,-10.1
"1241","26075",2017,"Northern Crescent","Jackson",19.2,31.95,-12.75
"1242","26077",2017,"Northern Crescent","Kalamazoo",18.61,34.42,-15.81
"1243","26079",2017,"Northern Crescent","Kalkaska",30.53,35.59,-5.06
"1244","26081",2017,"Northern Crescent","Kent",13.88,29.95,-16.07
"1245","26083",2017,"Northern Crescent","Keweenaw",NA,NA,NA
"1246","26085",2017,"Northern Crescent","Lake",28.86,24.27,4.59
"1247","26087",2017,"Northern Crescent","Lapeer",20.12,34.04,-13.92
"1248","26089",2017,"Northern Crescent","Leelanau",22.17,32.4,-10.23
"1249","26091",2017,"Northern Crescent","Lenawee",13.82,24.58,-10.76
"1250","26093",2017,"Northern Crescent","Livingston",20.81,40.52,-19.71
"1251","26095",2017,"Northern Crescent","Luce",32.06,44.79,-12.73
"1252","26097",2017,"Northern Crescent","Mackinac",14.6,27.48,-12.88
"1253","26099",2017,"Northern Crescent","Macomb",18.65,34,-15.35
"1254","26101",2017,"Northern Crescent","Manistee",23.45,28.97,-5.52
"1255","26103",2017,"Northern Crescent","Marquette",27.88,40,-12.12
"1256","26105",2017,"Northern Crescent","Mason",17.44,23.94,-6.5
"1257","26107",2017,"Northern Crescent","Mecosta",23.59,31.28,-7.69
"1258","26109",2017,"Northern Crescent","Menominee",27.34,29.95,-2.61
"1259","26111",2017,"Northern Crescent","Midland",15.02,34.11,-19.09
"1260","26113",2017,"Northern Crescent","Missaukee",22.03,25.39,-3.36
"1261","26115",2017,"Northern Crescent","Monroe",12.69,26.4,-13.71
"1262","26117",2017,"Northern Crescent","Montcalm",23.12,25.41,-2.29
"1263","26119",2017,"Northern Crescent","Montmorency",23.77,29.27,-5.5
"1264","26121",2017,"Northern Crescent","Muskegon",20.11,29.25,-9.14
"1265","26123",2017,"Northern Crescent","Newaygo",25.21,23.7,1.51
"1266","26125",2017,"Northern Crescent","Oakland",34.07,43.85,-9.78
"1267","26127",2017,"Northern Crescent","Oceana",26.16,30.28,-4.12
"1268","26129",2017,"Northern Crescent","Ogemaw",29.45,33.97,-4.52
"1269","26131",2017,"Northern Crescent","Ontonagon",24.97,29.61,-4.64
"1270","26133",2017,"Northern Crescent","Osceola",22.97,28.48,-5.51
"1271","26135",2017,"Northern Crescent","Oscoda",22.57,16.17,6.4
"1272","26137",2017,"Northern Crescent","Otsego",32.13,33.47,-1.34
"1273","26139",2017,"Northern Crescent","Ottawa",15.75,26.71,-10.96
"1274","26141",2017,"Northern Crescent","Presque Isle",17.64,22.57,-4.93
"1275","26143",2017,"Northern Crescent","Roscommon",20.97,34.85,-13.88
"1276","26145",2017,"Northern Crescent","Saginaw",14.19,22.76,-8.57
"1277","26147",2017,"Northern Crescent","St. Clair",24,30.15,-6.15
"1278","26149",2017,"Northern Crescent","St. Joseph",21.05,25.54,-4.49
"1279","26151",2017,"Northern Crescent","Sanilac",18.48,22.21,-3.73
"1280","26153",2017,"Northern Crescent","Schoolcraft",11.36,27.63,-16.27
"1281","26155",2017,"Northern Crescent","Shiawassee",22.53,30.13,-7.6
"1282","26157",2017,"Northern Crescent","Tuscola",14.5,24.9,-10.4
"1283","26159",2017,"Northern Crescent","Van Buren",24.59,33.17,-8.58
"1284","26161",2017,"Northern Crescent","Washtenaw",18.73,33.59,-14.86
"1285","26163",2017,"Northern Crescent","Wayne",28.25,48.17,-19.92
"1286","26165",2017,"Northern Crescent","Wexford",18.48,30.14,-11.66
"1287","27001",2017,"Northern Crescent","Aitkin",23.73,29.5,-5.77
"1288","27003",2017,"Northern Crescent","Anoka",12.94,28.25,-15.31
"1289","27005",2017,"Northern Great Plains","Becker",16.74,22.24,-5.5
"1290","27007",2017,"Northern Crescent","Beltrami",23.14,26.78,-3.64
"1291","27009",2017,"Northern Crescent","Benton",23.54,22.95,0.59
"1292","27011",2017,"Heartland","Big Stone",11.29,15.25,-3.96
"1293","27013",2017,"Heartland","Blue Earth",13.87,19.44,-5.57
"1294","27015",2017,"Heartland","Brown",17.57,18.46,-0.890000000000001
"1295","27017",2017,"Northern Crescent","Carlton",23.98,27.16,-3.18
"1296","27019",2017,"Northern Crescent","Carver",20.35,25.84,-5.49
"1297","27021",2017,"Northern Crescent","Cass",25.76,29.65,-3.89
"1298","27023",2017,"Heartland","Chippewa",16.48,18.39,-1.91
"1299","27025",2017,"Northern Crescent","Chisago",17.54,29.22,-11.68
"1300","27027",2017,"Northern Great Plains","Clay",9.81,15.76,-5.95
"1301","27029",2017,"Northern Great Plains","Clearwater",18.48,22.89,-4.41
"1302","27031",2017,"Northern Crescent","Cook",36.32,45.65,-9.33
"1303","27033",2017,"Heartland","Cottonwood",10.75,15.49,-4.74
"1304","27035",2017,"Northern Crescent","Crow Wing",22.61,26.79,-4.18
"1305","27037",2017,"Heartland","Dakota",16.42,26.91,-10.49
"1306","27039",2017,"Heartland","Dodge",11.76,21.52,-9.76
"1307","27041",2017,"Heartland","Douglas",18.3,21.38,-3.08
"1308","27043",2017,"Heartland","Faribault",8.85,15.17,-6.32
"1309","27045",2017,"Heartland","Fillmore",15.95,23.46,-7.51
"1310","27047",2017,"Heartland","Freeborn",14.38,20.55,-6.17
"1311","27049",2017,"Heartland","Goodhue",17.08,24.24,-7.16
"1312","27051",2017,"Heartland","Grant",22.33,22.17,0.159999999999997
"1313","27053",2017,"Northern Crescent","Hennepin",15.82,30.83,-15.01
"1314","27055",2017,"Heartland","Houston",18.72,22.12,-3.4
"1315","27057",2017,"Northern Crescent","Hubbard",26.74,28.95,-2.21
"1316","27059",2017,"Northern Crescent","Isanti",13.96,27.74,-13.78
"1317","27061",2017,"Northern Crescent","Itasca",26.48,35.01,-8.53
"1318","27063",2017,"Heartland","Jackson",15.28,14.94,0.34
"1319","27065",2017,"Northern Crescent","Kanabec",25.95,28.29,-2.34
"1320","27067",2017,"Northern Crescent","Kandiyohi",14.09,19.46,-5.37
"1321","27069",2017,"Northern Great Plains","Kittson",15.07,20.88,-5.81
"1322","27071",2017,"Northern Crescent","Koochiching",21.43,22.17,-0.740000000000002
"1323","27073",2017,"Heartland","Lac qui Parle",14.42,18.64,-4.22
"1324","27075",2017,"Northern Crescent","Lake",44,46.67,-2.67
"1325","27077",2017,"Northern Crescent","Lake of the Woods",11.55,18.99,-7.44
"1326","27079",2017,"Heartland","Le Sueur",12.33,23.8,-11.47
"1327","27081",2017,"Heartland","Lincoln",12.72,19.08,-6.36
"1328","27083",2017,"Heartland","Lyon",13.59,17.2,-3.61
"1329","27085",2017,"Northern Crescent","McLeod",15.25,18.92,-3.67
"1330","27087",2017,"Northern Great Plains","Mahnomen",23.8,23.16,0.640000000000001
"1331","27089",2017,"Northern Great Plains","Marshall",13.7,19.12,-5.42
"1332","27091",2017,"Heartland","Martin",17.87,17.83,0.0400000000000027
"1333","27093",2017,"Northern Crescent","Meeker",18.95,22.99,-4.04
"1334","27095",2017,"Northern Crescent","Mille Lacs",23.24,28.22,-4.98
"1335","27097",2017,"Northern Crescent","Morrison",19.64,22.74,-3.1
"1336","27099",2017,"Heartland","Mower",18.16,23.29,-5.13
"1337","27101",2017,"Heartland","Murray",9.97,16.08,-6.11
"1338","27103",2017,"Heartland","Nicollet",17.92,16.79,1.13
"1339","27105",2017,"Heartland","Nobles",13,17.63,-4.63
"1340","27107",2017,"Northern Great Plains","Norman",13.36,19.25,-5.89
"1341","27109",2017,"Heartland","Olmsted",22.54,26.54,-4
"1342","27111",2017,"Heartland","Otter Tail",16.95,22.51,-5.56
"1343","27113",2017,"Northern Great Plains","Pennington",10.18,14.76,-4.58
"1344","27115",2017,"Northern Crescent","Pine",21.26,28.43,-7.17
"1345","27117",2017,"Heartland","Pipestone",12.89,19.91,-7.02
"1346","27119",2017,"Northern Great Plains","Polk",12.81,18.32,-5.51
"1347","27121",2017,"Heartland","Pope",16.03,23.12,-7.09
"1348","27123",2017,"Northern Crescent","Ramsey",45.23,46.77,-1.54000000000001
"1349","27125",2017,"Northern Great Plains","Red Lake",6.96,13.06,-6.1
"1350","27127",2017,"Heartland","Redwood",15.67,16.8,-1.13
"1351","27129",2017,"Northern Crescent","Renville",13.61,16.14,-2.53
"1352","27131",2017,"Heartland","Rice",17.51,26.36,-8.85
"1353","27133",2017,"Heartland","Rock",13.17,15.39,-2.22
"1354","27135",2017,"Northern Great Plains","Roseau",14.15,17.86,-3.71
"1355","27137",2017,"Northern Crescent","St. Louis",28.9,32.32,-3.42
"1356","27139",2017,"Northern Crescent","Scott",18.76,29.41,-10.65
"1357","27141",2017,"Northern Crescent","Sherburne",19.81,29.1,-9.29
"1358","27143",2017,"Northern Crescent","Sibley",18.92,19.81,-0.889999999999997
"1359","27145",2017,"Northern Crescent","Stearns",20.55,23.52,-2.97
"1360","27147",2017,"Heartland","Steele",16.18,22.09,-5.91
"1361","27149",2017,"Heartland","Stevens",16.49,19.66,-3.17
"1362","27151",2017,"Heartland","Swift",13.74,22.22,-8.48
"1363","27153",2017,"Northern Crescent","Todd",17.75,21.01,-3.26
"1364","27155",2017,"Heartland","Traverse",17.33,24.9,-7.57
"1365","27157",2017,"Heartland","Wabasha",20.13,24.8,-4.67
"1366","27159",2017,"Northern Crescent","Wadena",27.68,27.53,0.149999999999999
"1367","27161",2017,"Heartland","Waseca",17.5,22.09,-4.59
"1368","27163",2017,"Northern Crescent","Washington",18.08,31.42,-13.34
"1369","27165",2017,"Heartland","Watonwan",9.9,15.03,-5.13
"1370","27167",2017,"Heartland","Wilkin",8.34,16.32,-7.98
"1371","27169",2017,"Heartland","Winona",19.15,23.38,-4.23
"1372","27171",2017,"Northern Crescent","Wright",18.4,23.09,-4.69
"1373","27173",2017,"Heartland","Yellow Medicine",15.56,19.42,-3.86
"1374","28001",2017,"Mississippi Portal","Adams",12.02,20.31,-8.29
"1375","28003",2017,"Mississippi Portal","Alcorn",14.34,24.18,-9.84
"1376","28005",2017,"Mississippi Portal","Amite",25.55,27.06,-1.51
"1377","28007",2017,"Mississippi Portal","Attala",24.41,21.96,2.45
"1378","28009",2017,"Mississippi Portal","Benton",18.04,29.49,-11.45
"1379","28011",2017,"Mississippi Portal","Bolivar",15.24,16.56,-1.32
"1380","28013",2017,"Mississippi Portal","Calhoun",17.88,26.01,-8.13
"1381","28015",2017,"Mississippi Portal","Carroll",21.37,25.6,-4.23
"1382","28017",2017,"Mississippi Portal","Chickasaw",21.37,25.33,-3.96
"1383","28019",2017,"Mississippi Portal","Choctaw",19.99,21.96,-1.97
"1384","28021",2017,"Mississippi Portal","Claiborne",23.6,21.71,1.89
"1385","28023",2017,"Southern Seaboard","Clarke",39.44,22.95,16.49
"1386","28025",2017,"Mississippi Portal","Clay",14.32,22.92,-8.6
"1387","28027",2017,"Mississippi Portal","Coahoma",17.69,19.41,-1.72
"1388","28029",2017,"Mississippi Portal","Copiah",18.15,25.09,-6.94
"1389","28031",2017,"Southern Seaboard","Covington",24.34,23.7,0.640000000000001
"1390","28033",2017,"Mississippi Portal","DeSoto",17.86,28.51,-10.65
"1391","28035",2017,"Southern Seaboard","Forrest",23.39,27.23,-3.84
"1392","28037",2017,"Mississippi Portal","Franklin",32.69,33.73,-1.04
"1393","28039",2017,"Southern Seaboard","George",20.39,25.84,-5.45
"1394","28041",2017,"Southern Seaboard","Greene",30.23,27.52,2.71
"1395","28043",2017,"Mississippi Portal","Grenada",26.7,32.56,-5.86
"1396","28045",2017,"Southern Seaboard","Hancock",21.54,30.08,-8.54
"1397","28047",2017,"Southern Seaboard","Harrison",25.98,30,-4.02
"1398","28049",2017,"Mississippi Portal","Hinds",24.63,27.92,-3.29
"1399","28051",2017,"Mississippi Portal","Holmes",22.36,29.03,-6.67
"1400","28053",2017,"Mississippi Portal","Humphreys",15.74,23.04,-7.3
"1401","28055",2017,"Mississippi Portal","Issaquena",21.41,19.42,1.99
"1402","28057",2017,"Mississippi Portal","Itawamba",21.88,27.38,-5.5
"1403","28059",2017,"Southern Seaboard","Jackson",34.16,32.29,1.87
"1404","28061",2017,"Southern Seaboard","Jasper",29.81,29.37,0.439999999999998
"1405","28063",2017,"Mississippi Portal","Jefferson",20.58,18.84,1.74
"1406","28065",2017,"Southern Seaboard","Jefferson Davis",27.32,30.61,-3.29
"1407","28067",2017,"Southern Seaboard","Jones",25.02,27.91,-2.89
"1408","28069",2017,"Mississippi Portal","Kemper",28.36,26.84,1.52
"1409","28071",2017,"Mississippi Portal","Lafayette",22.69,31.08,-8.39
"1410","28073",2017,"Southern Seaboard","Lamar",20.83,29.41,-8.58
"1411","28075",2017,"Southern Seaboard","Lauderdale",29.49,33.09,-3.6
"1412","28077",2017,"Southern Seaboard","Lawrence",22.02,26.98,-4.96
"1413","28079",2017,"Mississippi Portal","Leake",21.73,27.77,-6.04
"1414","28081",2017,"Mississippi Portal","Lee",13.99,28.06,-14.07
"1415","28083",2017,"Mississippi Portal","Leflore",15.05,25.81,-10.76
"1416","28085",2017,"Mississippi Portal","Lincoln",26.38,26.55,-0.170000000000002
"1417","28087",2017,"Mississippi Portal","Lowndes",15.09,22.78,-7.69
"1418","28089",2017,"Mississippi Portal","Madison",22.84,31.92,-9.08
"1419","28091",2017,"Southern Seaboard","Marion",33.13,27.79,5.34
"1420","28093",2017,"Mississippi Portal","Marshall",16.54,25.2,-8.66
"1421","28095",2017,"Mississippi Portal","Monroe",20.56,18.34,2.22
"1422","28097",2017,"Mississippi Portal","Montgomery",25.44,24.36,1.08
"1423","28099",2017,"Mississippi Portal","Neshoba",22.69,23.09,-0.399999999999999
"1424","28101",2017,"Southern Seaboard","Newton",25.34,29.49,-4.15
"1425","28103",2017,"Mississippi Portal","Noxubee",20.23,24.3,-4.07
"1426","28105",2017,"Mississippi Portal","Oktibbeha",24.69,32.34,-7.65
"1427","28107",2017,"Mississippi Portal","Panola",18.75,25.38,-6.63
"1428","28109",2017,"Southern Seaboard","Pearl River",25.95,32.73,-6.78
"1429","28111",2017,"Southern Seaboard","Perry",22.34,26.53,-4.19
"1430","28113",2017,"Southern Seaboard","Pike",21.1,27.15,-6.05
"1431","28115",2017,"Mississippi Portal","Pontotoc",20.91,29.56,-8.65
"1432","28117",2017,"Mississippi Portal","Prentiss",17.04,23.84,-6.8
"1433","28119",2017,"Mississippi Portal","Quitman",21.99,26.65,-4.66
"1434","28121",2017,"Mississippi Portal","Rankin",16.74,29.06,-12.32
"1435","28123",2017,"Mississippi Portal","Scott",23.91,31.15,-7.24
"1436","28125",2017,"Mississippi Portal","Sharkey",13.97,17.18,-3.21
"1437","28127",2017,"Southern Seaboard","Simpson",21.05,26.18,-5.13
"1438","28129",2017,"Southern Seaboard","Smith",25.14,27.31,-2.17
"1439","28131",2017,"Southern Seaboard","Stone",31.24,38.08,-6.84
"1440","28133",2017,"Mississippi Portal","Sunflower",17.16,23.35,-6.19
"1441","28135",2017,"Mississippi Portal","Tallahatchie",18.04,27.84,-9.8
"1442","28137",2017,"Mississippi Portal","Tate",20.5,27.22,-6.72
"1443","28139",2017,"Mississippi Portal","Tippah",28.15,24.07,4.08
"1444","28141",2017,"Mississippi Portal","Tishomingo",23.86,24.92,-1.06
"1445","28143",2017,"Mississippi Portal","Tunica",8.54,9.38,-0.840000000000002
"1446","28145",2017,"Mississippi Portal","Union",18.85,22.95,-4.1
"1447","28147",2017,"Southern Seaboard","Walthall",23.31,26.92,-3.61
"1448","28149",2017,"Mississippi Portal","Warren",22.66,27.69,-5.03
"1449","28151",2017,"Mississippi Portal","Washington",18.32,17.48,0.84
"1450","28153",2017,"Southern Seaboard","Wayne",23.65,26.09,-2.44
"1451","28155",2017,"Mississippi Portal","Webster",17.71,23.44,-5.73
"1452","28157",2017,"Mississippi Portal","Wilkinson",19.17,25.26,-6.09
"1453","28159",2017,"Mississippi Portal","Winston",18.1,28.83,-10.73
"1454","28161",2017,"Mississippi Portal","Yalobusha",18.64,28.37,-9.73
"1455","28163",2017,"Mississippi Portal","Yazoo",19.77,26.29,-6.52
"1456","29001",2017,"Heartland","Adair",28.76,31.22,-2.46
"1457","29003",2017,"Heartland","Andrew",17.37,25.67,-8.3
"1458","29005",2017,"Heartland","Atchison",16.53,22.11,-5.58
"1459","29007",2017,"Heartland","Audrain",18.76,23.09,-4.33
"1460","29009",2017,"Eastern Uplands","Barry",27.36,30.91,-3.55
"1461","29011",2017,"Eastern Uplands","Barton",18.5,25.99,-7.49
"1462","29013",2017,"Heartland","Bates",18.99,28.82,-9.83
"1463","29015",2017,"Heartland","Benton",22.67,27.85,-5.18
"1464","29017",2017,"Eastern Uplands","Bollinger",19.52,26.18,-6.66
"1465","29019",2017,"Heartland","Boone",23.49,30.44,-6.95
"1466","29021",2017,"Heartland","Buchanan",15.72,30.16,-14.44
"1467","29023",2017,"Heartland","Butler",20.44,25.69,-5.25
"1468","29025",2017,"Heartland","Caldwell",20.45,32.22,-11.77
"1469","29027",2017,"Heartland","Callaway",25.52,30.61,-5.09
"1470","29029",2017,"Heartland","Camden",31.74,30.7,1.04
"1471","29031",2017,"Heartland","Cape Girardeau",17.77,27.23,-9.46
"1472","29033",2017,"Heartland","Carroll",17.39,27.88,-10.49
"1473","29035",2017,"Eastern Uplands","Carter",31.31,32.59,-1.28
"1474","29037",2017,"Heartland","Cass",16.36,30.07,-13.71
"1475","29039",2017,"Heartland","Cedar",24.63,30.16,-5.53
"1476","29041",2017,"Heartland","Chariton",16.83,25.42,-8.59
"1477","29043",2017,"Eastern Uplands","Christian",26.98,32.69,-5.71
"1478","29045",2017,"Heartland","Clark",24.55,27.45,-2.9
"1479","29047",2017,"Heartland","Clay",21.57,31.23,-9.66
"1480","29049",2017,"Heartland","Clinton",24.8,32.36,-7.56
"1481","29051",2017,"Heartland","Cole",22.55,23.83,-1.28
"1482","29053",2017,"Heartland","Cooper",20.05,26.77,-6.72
"1483","29055",2017,"Heartland","Crawford",25.08,29.61,-4.53
"1484","29057",2017,"Eastern Uplands","Dade",17.43,29.46,-12.03
"1485","29059",2017,"Heartland","Dallas",29.43,33.25,-3.82
"1486","29061",2017,"Heartland","Daviess",21.69,27.91,-6.22
"1487","29063",2017,"Heartland","DeKalb",23.09,28.19,-5.1
"1488","29065",2017,"Eastern Uplands","Dent",30.02,33.01,-2.99
"1489","29067",2017,"Eastern Uplands","Douglas",26.64,32.43,-5.79
"1490","29069",2017,"Heartland","Dunklin",14.88,16.77,-1.89
"1491","29071",2017,"Heartland","Franklin",26.06,31.25,-5.19
"1492","29073",2017,"Heartland","Gasconade",23.65,25.81,-2.16
"1493","29075",2017,"Heartland","Gentry",19.69,27.63,-7.94
"1494","29077",2017,"Eastern Uplands","Greene",23.99,30.37,-6.38
