GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "01065","Hale, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",207315,224260,256390,280951,287649,320454,299907,294659,282662,298972,303422,304502,315280,305223,306879,318577,307370,295003,308856
 "01067","Henry, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",328525,359439,340082,346006,370391,382297,358980,353592,332557,322890,339288,320920,346490,334652,358481,367441,386222,394700,410939
 "01067","Henry, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",102.370,112.003,105.971,107.817,115.415,119.125,111.860,110.181,103.626,100.614,105.724,100.000,107.968,104.279,111.704,114.496,120.348,122.990,128.050
 "01067","Henry, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",258360,285661,277509,294989,319627,337031,325614,326124,312044,307648,329665,320920,359101,354378,381222,391085,422347,439728,464128
 "01069","Houston, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3769188,3978969,4051967,4211968,4265449,4381921,4382171,4218088,4072850,4111511,4126708,4200112,4373248,4435747,4499456,4685076,4848641,4894537,4906396
 "01069","Houston, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.740,94.735,96.473,100.282,101.556,104.329,104.335,100.428,96.970,97.891,98.252,100.000,104.122,105.610,107.127,111.546,115.441,116.534,116.816
 "01069","Houston, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2997773,3199423,3323355,3536580,3678154,3895825,4001702,3918948,3941315,3989588,4050041,4200112,4479850,4674234,4839500,5091379,5342577,5528003,5714343
 "01071","Jackson, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1539116,1597149,1590711,1755020,1804203,1844335,1806630,1718285,1529403,1575175,1506522,1553991,1557889,1545475,1454977,1392203,1394904,1415454,1405878
 "01071","Jackson, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.043,102.777,102.363,112.936,116.101,118.684,116.257,110.572,98.418,101.363,96.945,100.000,100.251,99.452,93.628,89.589,89.763,91.085,90.469
 "01071","Jackson, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1221859,1274227,1288255,1452581,1522853,1613456,1630750,1576411,1453843,1516993,1484799,1553991,1593275,1614546,1548464,1497868,1526982,1578310,1603386
 "01073","Jefferson, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",38012088,39150280,39408184,41327255,41810742,40765420,40356280,40802858,38722258,38922016,39837308,40215059,39602202,39287592,39461161,39588975,39985762,40928685,41359665
 "01073","Jefferson, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.522,97.352,97.994,102.766,103.968,101.369,100.351,101.462,96.288,96.785,99.061,100.000,98.476,97.694,98.125,98.443,99.430,101.775,102.846
 "01073","Jefferson, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",28978785,30372125,31186291,33892848,35658236,36214508,36970382,38111988,36182960,37077369,39047592,40215059,40187166,40801267,41583639,42251539,43598785,45943341,47401978
 "01075","Lamar, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",362570,347069,324028,345834,358158,360262,350238,328252,302933,304542,319627,322889,323193,311301,307018,304907,314645,321298,329681
 "01075","Lamar, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",112.289,107.489,100.353,107.106,110.923,111.575,108.470,101.661,93.820,94.318,98.990,100.000,100.094,96.411,95.085,94.431,97.447,99.507,102.104
 "01075","Lamar, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",281445,270961,264597,293067,317826,324362,325055,317931,286586,293010,311232,322889,334840,332004,333996,339570,356077,373607,393749
 "01077","Lauderdale, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2219702,2206435,2232043,2349057,2400016,2476584,2442065,2397424,2448197,2435457,2485041,2493336,2532636,2434258,2396432,2356867,2381389,2406508,2440671
 "01077","Lauderdale, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.025,88.493,89.520,94.213,96.257,99.328,97.944,96.153,98.190,97.679,99.667,100.000,101.576,97.631,96.114,94.527,95.510,96.518,97.888
 "01077","Lauderdale, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1712780,1736421,1790372,1939883,2036479,2169623,2219561,2222435,2333280,2338378,2413129,2493336,2583440,2543384,2563999,2568714,2641083,2736747,2845784
 "01079","Lawrence, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",661320,669467,806043,1045003,704607,674002,815009,814007,906859,875166,826067,795551,695610,588036,501395,468265,477246,487552,506829
 "01079","Lawrence, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.127,84.151,101.319,131.356,88.568,84.721,102.446,102.320,113.991,110.007,103.836,100.000,87.438,73.916,63.025,58.860,59.989,61.285,63.708
 "01079","Lawrence, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",537838,546492,659925,863866,587965,585378,733563,749854,867236,857270,818017,795551,720198,619588,537234,507741,528585,554929,592912
 "01081","Lee, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3019080,3173330,3325200,3675810,3799790,3930987,4085819,4064022,4014291,4104610,4465038,4616562,4700023,4731165,4926084,5086943,5174382,5219694,5265738
 "01081","Lee, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.397,68.738,72.028,79.622,82.308,85.150,88.503,88.031,86.954,88.911,96.718,100.000,101.808,102.482,106.705,110.189,112.083,113.065,114.062
 "01081","Lee, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2342754,2515630,2681056,3037813,3242008,3475138,3720303,3765592,3849931,3958742,4361023,4616562,4811909,4969230,5330076,5573428,5758681,5944719,6139434
 "01083","Limestone, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2189844,2322720,2458612,2552380,2613601,2815938,2765597,2738907,2606286,2705587,2831442,2973034,2994960,3015992,3062661,3136604,3228648,3202456,3268954
 "01083","Limestone, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.657,78.126,82.697,85.851,87.910,94.716,93.023,92.125,87.664,91.004,95.237,100.000,100.737,101.445,103.015,105.502,108.598,107.717,109.953
 "01083","Limestone, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1852308,1960799,2118315,2232787,2318924,2548682,2573964,2570480,2571643,2660591,2807681,2973034,3067307,3198868,3311204,3395383,3560828,3616204,3782638
 "01085","Lowndes, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",388741,333776,393695,437856,418443,471355,487116,434037,440938,500233,516852,441713,446981,443328,406505,412401,411439,414393,412296
 "01085","Lowndes, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.007,75.564,89.129,99.127,94.732,106.711,110.279,98.262,99.824,113.248,117.011,100.000,101.193,100.365,92.029,93.364,93.146,93.815,93.340
 "01085","Lowndes, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",279174,242789,294316,338260,326372,374440,405044,372712,386396,446583,495724,441713,452220,452607,418438,420909,433142,442639,445003
 "01087","Macon, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",452649,433189,433710,469581,471786,492505,488806,492288,489520,471801,491547,481808,503593,468793,453751,473901,489565,495042,506149
 "01087","Macon, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.948,89.909,90.017,97.462,97.920,102.220,101.453,102.175,101.601,97.923,102.021,100.000,104.522,97.299,94.177,98.359,101.610,102.747,105.052
 "01087","Macon, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",328095,325306,336984,379003,393787,426343,442510,456806,466993,456118,480528,481808,515776,492490,493212,523654,549110,565542,591411
 "01089","Madison, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",12947941,13455430,14110976,15253508,16102337,16694074,17390877,18097164,18496393,19375446,19635071,19546170,19805240,19930947,20277046,20798731,21370696,22203070,22979842
 "01089","Madison, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.243,68.839,72.193,78.038,82.381,85.408,88.973,92.587,94.629,99.127,100.455,100.000,101.325,101.969,103.739,106.408,109.334,113.593,117.567
 "01089","Madison, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",11165253,11752298,12433214,13611688,14600201,15406643,16351908,17163960,17919013,18848449,19308613,19546170,20122495,20574942,21375873,22172440,23060929,24367527,25685120
 "01091","Marengo, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",619826,631715,626634,670955,713243,749738,720001,678359,695887,700294,666774,668706,670818,673471,659372,668598,640935,662828,686093
 "01091","Marengo, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.690,94.468,93.708,100.336,106.660,112.118,107.671,101.443,104.065,104.724,99.711,100.000,100.316,100.712,98.604,99.984,95.847,99.121,102.600
 "01091","Marengo, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",486404,500403,504364,557038,600021,648271,645197,619734,657116,674889,652708,668706,695348,712218,711504,730386,716101,756924,796000
 "01093","Marion, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",749459,762043,745587,830327,894510,932285,894722,830025,806855,798152,781007,793948,809716,785035,808880,795132,803592,835260,831902
 "01093","Marion, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.396,95.981,93.909,104.582,112.666,117.424,112.693,104.544,101.626,100.529,98.370,100.000,101.986,98.877,101.881,100.149,101.215,105.203,104.780
 "01093","Marion, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",610429,628227,626687,723194,790357,834824,814188,764917,765590,767588,759786,793948,836587,826922,865217,862023,889395,946987,963606
 "01095","Marshall, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2524250,2534704,2585097,2785253,2832452,2842753,2905718,2800063,2653665,2699967,2711418,2781365,2871400,2801696,2878133,2938723,3061783,3156115,3199310
 "01095","Marshall, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.756,91.132,92.943,100.140,101.837,102.207,104.471,100.672,95.409,97.073,97.485,100.000,103.237,100.731,103.479,105.658,110.082,113.474,115.027
 "01095","Marshall, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1996672,2035537,2100237,2322515,2404750,2470730,2583133,2550502,2509853,2574583,2625014,2781365,2930209,2916439,3066852,3176623,3336808,3489028,3611518
 "01097","Mobile, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",14601907,14767595,14919170,15365980,16016304,16940556,17029872,17248399,17144529,17321566,17755425,17639953,17716848,17701673,17677859,17945500,17869675,18205946,18484941
 "01097","Mobile, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.777,83.717,84.576,87.109,90.796,96.035,96.541,97.780,97.191,98.195,100.655,100.000,100.436,100.350,100.215,101.732,101.302,103.209,104.790
 "01097","Mobile, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",11273666,11574166,12003345,12737258,13779078,15081254,15588505,16210471,16203279,16637906,17471487,17639953,17966250,18394114,18445474,18792229,19268977,20248704,20740796
 "01099","Monroe, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",804195,779797,782117,867100,906483,966415,896566,844906,804058,766132,715820,669390,681771,691289,700480,643043,655278,677498,699127
 "01099","Monroe, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",120.138,116.494,116.840,129.536,135.419,144.372,133.938,126.220,120.118,114.452,106.936,100.000,101.850,103.271,104.645,96.064,97.892,101.211,104.442
 "01099","Monroe, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",642738,623155,640274,732592,792210,864934,817673,801482,760408,744733,704183,669390,709620,734591,749540,695034,726641,774300,807742
 "01101","Montgomery, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",11137956,11358625,11567099,11894928,12347884,12600403,12423944,12404870,11842208,12069719,12164134,12093404,12112600,11957609,12160199,12365592,12348699,12383037,12552254
 "01101","Montgomery, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.099,93.924,95.648,98.359,102.104,104.192,102.733,102.576,97.923,99.804,100.585,100.000,100.159,98.877,100.552,102.251,102.111,102.395,103.794
 "01101","Montgomery, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",8684190,9072490,9439461,9990963,10658414,11176188,11356118,11523333,11310019,11645422,11885660,12093404,12374871,12493086,13038105,13468686,13639635,13969922,14470534
 "01103","Morgan, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4198451,4148927,4380325,4798968,4759440,4978830,4998915,4786891,4603661,4699357,4577063,4576025,4610066,4716527,4798995,5002054,4993421,5171280,5320638
 "01103","Morgan, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.749,90.667,95.723,104.872,104.008,108.802,109.241,104.608,100.604,102.695,100.023,100.000,100.744,103.070,104.873,109.310,109.121,113.008,116.272
 "01103","Morgan, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3209981,3225094,3446857,3901724,3994385,4353307,4492625,4431261,4361221,4482682,4466469,4576025,4700225,4937275,5113201,5396992,5504064,5846654,6109280
 "01105","Perry, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",191195,188141,200996,197880,221048,234572,220675,230356,224855,243485,224231,229076,240976,211076,206900,211610,206590,202918,217199
 "01105","Perry, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.463,82.130,87.742,86.382,96.496,102.399,96.333,100.559,98.157,106.290,97.885,100.000,105.194,92.142,90.319,92.375,90.184,88.581,94.815
 "01105","Perry, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",143111,143846,158047,164239,185015,201996,204339,218125,207380,231926,221249,229076,244477,217005,212221,217825,217899,216104,235527
 "01107","Pickens, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",355883,353264,347645,369575,394085,368445,372978,348666,380516,372396,329239,340364,411386,414008,408200,407668,397746,404612,404838
 "01107","Pickens, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",104.560,103.790,102.139,108.582,115.783,108.250,109.582,102.439,111.797,109.411,96.732,100.000,120.867,121.637,119.931,119.774,116.859,118.876,118.943
 "01107","Pickens, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",280043,279487,286451,324287,344421,326133,344653,330168,349210,353898,321767,340364,426276,435287,413283,410348,413756,433006,437726
 "01109","Pike, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",829901,876908,917384,996982,1037405,1084945,1120211,1156018,1154017,1228635,1165230,1171555,1162258,1210495,1264909,1284263,1293172,1280634,1270861
 "01109","Pike, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.838,74.850,78.305,85.099,88.549,92.607,95.617,98.674,98.503,104.872,99.460,100.000,99.206,103.324,107.968,109.620,110.381,109.311,108.476
 "01109","Pike, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",674780,721530,770766,873930,923070,993628,1059257,1112329,1087442,1182930,1150282,1171555,1178063,1246452,1312202,1339739,1374919,1395631,1402060
 "01111","Randolph, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",403730,431238,424760,478557,476583,476215,470512,440467,425249,435891,384251,393176,473030,478959,493038,472302,482458,493116,475636
 "01111","Randolph, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",102.684,109.681,108.033,121.716,121.214,121.120,119.669,112.028,108.157,110.864,97.730,100.000,120.310,121.818,125.399,120.125,122.708,125.419,120.973
 "01111","Randolph, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",319741,345781,347176,403889,405907,417176,429431,407716,396277,415796,378296,393176,478711,488312,497383,473111,495295,515202,508639
 "01113","Russell, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1127851,1101740,1056514,1138758,1149940,1216560,1194895,1180562,1221729,1272437,1273809,1273019,1310760,1295901,1281293,1296638,1316756,1346911,1346443
